x	y
-0.3680	0.0002
-0.3710	0.0020
-0.3740	0.0034
-0.3770	0.0053
-0.3809	0.0069
-0.3839	0.0089
-0.3869	0.0104
-0.3898	0.0124
-0.3937	0.0142
-0.3967	0.0158
-0.4006	0.0179
-0.4035	0.0197
-0.4074	0.0219
-0.4113	0.0237
-0.4152	0.0259
-0.4191	0.0278
-0.4230	0.0298
-0.4268	0.0322
-0.4307	0.0341
-0.4345	0.0366
-0.4383	0.0387
-0.4421	0.0412
-0.4469	0.0434
-0.4517	0.0461
-0.4555	0.0482
-0.4602	0.0510
-0.4639	0.0533
-0.4686	0.0562
-0.4744	0.0587
-0.4791	0.0613
-0.4837	0.0643
-0.4884	0.0669
-0.4941	0.0701
-0.2385	0.3578
-0.2341	0.3547
-0.2298	0.3528
-0.2264	0.3514
-0.2223	0.3493
-0.2184	0.3470
-0.2148	0.3457
-0.2107	0.3435
-0.2070	0.3411
-0.2034	0.3398
-0.2002	0.3382
-0.1963	0.3359
-0.1931	0.3342
-0.1897	0.3327
-0.1866	0.3310
-0.1832	0.3295
-0.1802	0.3277
-0.1768	0.3262
-0.1738	0.3243
-0.1705	0.3227
-0.1675	0.3209
-0.1648	0.3201
-0.1618	0.3182
-0.1586	0.3165
-0.1562	0.3154
-0.1531	0.3136
-0.1507	0.3126
-0.1475	0.3108
-0.1452	0.3096
-0.1425	0.3087
-0.1398	0.3066
-0.1372	0.3056
-0.1349	0.3045
-0.1323	0.3034
-0.1301	0.3022
-0.1275	0.3011
-0.1249	0.2990
-0.1223	0.2979
-0.1201	0.2966
-0.1176	0.2955
-0.1158	0.2951
-0.1133	0.2939
-0.1111	0.2926
-0.1087	0.2914
-0.1066	0.2900
-0.1048	0.2896
-0.1024	0.2884
-0.1003	0.2870
-0.0979	0.2857
-0.0962	0.2852
-0.0940	0.2839
-0.0922	0.2834
-0.0899	0.2820
-0.0883	0.2815
-0.0862	0.2800
-0.0840	0.2786
-0.0823	0.2781
-0.0804	0.2776
-0.0785	0.2761
-0.0769	0.2755
-0.0750	0.2750
-0.0731	0.2734
-0.0712	0.2729
-0.0696	0.2722
-0.0675	0.2707
-0.0659	0.2701
-0.0644	0.2694
-0.0625	0.2688
-0.0610	0.2681
-0.0595	0.2675
-0.0576	0.2668
-0.0561	0.2661
-0.0546	0.2654
-0.0528	0.2648
-0.0513	0.2641
-0.0494	0.2624
-0.0477	0.2607
-0.0460	0.2600
-0.0445	0.2592
-0.0431	0.2584
-0.0414	0.2577
-0.0400	0.2569
-0.0386	0.2561
-0.0369	0.2553
-0.0355	0.2545
-0.0338	0.2538
-0.0325	0.2529
-0.0311	0.2521
-0.0295	0.2513
-0.0282	0.2514
-0.0269	0.2506
-0.0258	0.2517
-0.0245	0.2518
-0.0236	0.2529
-0.0224	0.2540
-0.0213	0.2551
-0.0205	0.2572
-0.0196	0.2593
-0.0186	0.2613
-0.0174	0.2614
-0.0161	0.2625
-0.0149	0.2636
-0.0139	0.2646
-0.0127	0.2667
-0.0118	0.2687
-0.0107	0.2708
-0.0094	0.2718
-0.0085	0.2739
-0.0072	0.2759
-0.0061	0.2779
-0.0050	0.2800
-0.0036	0.2820
-0.0026	0.2840
-0.0014	0.2860
-0.0000	0.2880
0.0011	0.2900
0.0026	0.2920
0.0037	0.2940
0.0050	0.2970
0.0065	0.2989
0.0077	0.3019
0.0090	0.3039
0.0106	0.3058
0.0119	0.3088
0.0132	0.3117
0.0149	0.3146
0.0164	0.3176
0.0177	0.3205
0.0193	0.3244
0.0207	0.3273
0.0227	0.3312
0.0242	0.3341
0.0257	0.3380
0.0274	0.3419
0.0290	0.3458
0.0310	0.3496
0.0326	0.3525
0.0343	0.3564
0.0363	0.3592
0.0381	0.3630
0.0398	0.3658
0.0420	0.3696
0.0439	0.3734
0.0457	0.3762
0.0479	0.3800
0.0497	0.3828
0.0517	0.3805
0.0654	0.4088
0.3024	-0.3957
0.2960	-0.3918
0.2899	-0.3876
0.2840	-0.3845
0.2777	-0.3804
0.2724	-0.3769
0.2667	-0.3736
0.2611	-0.3702
0.2555	-0.3668
0.2503	-0.3631
0.2454	-0.3604
0.2400	-0.3568
0.2355	-0.3538
0.2307	-0.3510
0.2259	-0.3481
0.2221	-0.3458
0.2174	-0.3429
0.2128	-0.3399
0.2082	-0.3368
0.2045	-0.3344
0.2005	-0.3322
0.1965	-0.3299
0.1929	-0.3274
0.1890	-0.3251
0.1851	-0.3227
0.1816	-0.3201
0.1778	-0.3176
0.1744	-0.3161
0.1711	-0.3133
0.1678	-0.3117
0.1645	-0.3100
0.1613	-0.3073
0.1581	-0.3055
0.1545	-0.3029
0.1517	-0.3009
0.1486	-0.2991
0.1455	-0.2973
0.1428	-0.2953
0.1402	-0.2943
0.1372	-0.2924
0.1346	-0.2903
0.1320	-0.2893
0.1292	-0.2873
0.1270	-0.2861
0.1241	-0.2841
0.1220	-0.2828
0.1191	-0.2808
0.1167	-0.2796
0.1143	-0.2774
0.1119	-0.2762
0.1095	-0.2750
0.1072	-0.2727
0.1048	-0.2715
0.1026	-0.2702
0.1005	-0.2688
0.0983	-0.2675
0.0967	-0.2670
0.0944	-0.2657
0.0919	-0.2634
0.0904	-0.2629
0.0882	-0.2615
0.0863	-0.2600
0.0845	-0.2596
0.0826	-0.2581
0.0806	-0.2567
0.0785	-0.2552
0.0769	-0.2546
0.0749	-0.2531
0.0734	-0.2526
0.0720	-0.2519
0.0700	-0.2504
0.0680	-0.2489
0.0665	-0.2482
0.0646	-0.2467
0.0632	-0.2460
0.0615	-0.2454
0.0599	-0.2438
0.0582	-0.2431
0.0569	-0.2424
0.0550	-0.2408
0.0532	-0.2391
0.0518	-0.2384
0.0501	-0.2368
0.0485	-0.2361
0.0474	-0.2363
0.0461	-0.2355
0.0448	-0.2348
0.0432	-0.2340
0.0416	-0.2323
0.0399	-0.2306
0.0386	-0.2298
0.0375	-0.2300
0.0362	-0.2292
0.0348	-0.2284
0.0332	-0.2266
0.0320	-0.2257
0.0305	-0.2249
0.0294	-0.2251
0.0283	-0.2242
0.0268	-0.2224
0.0254	-0.2216
0.0242	-0.2207
0.0232	-0.2208
0.0218	-0.2199
0.0203	-0.2181
0.0192	-0.2172
0.0182	-0.2172
0.0169	-0.2163
0.0159	-0.2164
0.0147	-0.2155
0.0134	-0.2146
0.0124	-0.2136
0.0113	-0.2137
0.0103	-0.2138
0.0091	-0.2128
0.0080	-0.2118
0.0067	-0.2109
0.0058	-0.2109
0.0045	-0.2100
0.0035	-0.2090
0.0023	-0.2080
0.0013	-0.2080
0.0003	-0.2070
-0.0009	-0.2060
-0.0018	-0.2050
-0.0028	-0.2050
-0.0040	-0.2040
-0.0051	-0.2029
-0.0061	-0.2029
-0.0071	-0.2029
-0.0080	-0.2018
-0.0091	-0.2008
-0.0100	-0.2008
-0.0109	-0.1997
-0.0120	-0.1986
-0.0129	-0.1986
-0.0140	-0.1975
-0.0150	-0.1974
-0.0159	-0.1974
-0.0168	-0.1963
-0.0177	-0.1962
-0.0187	-0.1951
-0.0197	-0.1950
-0.0207	-0.1939
-0.0216	-0.1938
-0.0224	-0.1927
-0.0234	-0.1916
-0.0243	-0.1915
-0.0252	-0.1913
-0.0262	-0.1902
-0.0271	-0.1901
-0.0280	-0.1900
-0.0287	-0.1888
-0.0296	-0.1887
-0.0305	-0.1875
-0.0315	-0.1874
-0.0323	-0.1862
-0.0332	-0.1861
-0.0341	-0.1859
-0.0348	-0.1848
-0.0357	-0.1846
-0.0366	-0.1834
-0.0374	-0.1832
-0.0383	-0.1830
-0.0392	-0.1818
-0.0400	-0.1816
-0.0409	-0.1814
-0.0415	-0.1803
-0.0424	-0.1801
-0.0433	-0.1799
-0.0441	-0.1786
-0.0449	-0.1784
-0.0458	-0.1782
-0.0466	-0.1780
-0.0474	-0.1768
-0.0483	-0.1765
-0.0490	-0.1753
-0.0499	-0.1750
-0.0507	-0.1748
-0.0513	-0.1736
-0.0521	-0.1733
-0.0529	-0.1731
-0.0538	-0.1728
-0.0546	-0.1726
-0.0554	-0.1723
-0.0561	-0.1710
-0.0569	-0.1708
-0.0578	-0.1705
-0.0586	-0.1702
-0.0594	-0.1699
-0.0600	-0.1686
-0.0609	-0.1683
-0.0617	-0.1680
-0.0623	-0.1667
-0.0631	-0.1664
-0.0639	-0.1661
-0.0643	-0.1649
-0.0651	-0.1646
-0.0659	-0.1643
-0.0667	-0.1640
-0.0675	-0.1636
-0.0681	-0.1623
-0.0688	-0.1620
-0.0696	-0.1617
-0.0704	-0.1613
-0.0711	-0.1610
-0.0719	-0.1606
-0.0727	-0.1603
-0.0735	-0.1599
-0.0742	-0.1596
