x	y
-0.2710	0.0004
-0.2710	0.0015
-0.2720	0.0025
-0.2730	0.0036
-0.2730	0.0048
-0.2719	0.0058
-0.2719	0.0069
-0.2709	0.0080
-0.2708	0.0091
-0.2708	0.0101
-0.2708	0.0112
-0.2717	0.0124
-0.2727	0.0134
-0.2726	0.0146
-0.2725	0.0157
-0.2725	0.0167
-0.2724	0.0178
-0.2734	0.0187
-0.2733	0.0198
-0.2732	0.0210
-0.2731	0.0220
-0.2740	0.0232
-0.2739	0.0243
-0.2738	0.0254
-0.2747	0.0266
-0.2746	0.0277
-0.2755	0.0286
-0.2764	0.0299
-0.2773	0.0310
-0.2771	0.0322
-0.2760	0.0332
-0.2769	0.0344
-0.2778	0.0354
-0.2776	0.0365
-0.2775	0.0376
-0.2773	0.0387
-0.2781	0.0399
-0.2780	0.0411
-0.2778	0.0422
-0.2777	0.0433
-0.2785	0.0446
-0.2783	0.0457
-0.2781	0.0468
-0.2789	0.0478
-0.2807	0.0492
-0.2805	0.0504
-0.2803	0.0515
-0.2811	0.0526
-0.2809	0.0537
-0.2807	0.0548
-0.2805	0.0559
-0.2812	0.0573
-0.2810	0.0584
-0.2808	0.0595
-0.2815	0.0609
-0.2813	0.0619
-0.2820	0.0633
-0.2828	0.0644
-0.2825	0.0655
-0.2832	0.0669
-0.2839	0.0682
-0.2836	0.0694
-0.2834	0.0705
-0.2841	0.0717
-0.2838	0.0727
-0.2835	0.0739
-0.2842	0.0753
-0.2839	0.0765
-0.2836	0.0775
-0.2842	0.0790
-0.2849	0.0804
-0.2856	0.0815
-0.2862	0.0829
-0.2859	0.0841
-0.2865	0.0855
-0.2862	0.0867
-0.2868	0.0879
-0.2865	0.0890
-0.2871	0.0904
-0.2867	0.0916
-0.2873	0.0930
-0.2879	0.0945
-0.2875	0.0957
-0.2882	0.0969
-0.2887	0.0983
-0.2893	0.0998
-0.2889	0.1010
-0.2885	0.1021
-0.2890	0.1036
-0.2896	0.1048
-0.2892	0.1060
-0.2897	0.1075
-0.2902	0.1090
-0.2907	0.1105
-0.2913	0.1117
-0.2918	0.1133
-0.2914	0.1144
-0.2909	0.1156
-0.2913	0.1171
-0.2918	0.1186
-0.2924	0.1199
-0.2928	0.1215
-0.2923	0.1227
-0.2927	0.1243
-0.2932	0.1257
-0.2937	0.1270
-0.2932	0.1282
-0.2936	0.1298
-0.2940	0.1314
-0.2944	0.1330
-0.2949	0.1343
-0.2952	0.1359
-0.2956	0.1374
-0.2950	0.1386
-0.2954	0.1403
-0.2959	0.1416
-0.2962	0.1433
-0.2974	0.1452
-0.2977	0.1469
-0.2971	0.1481
-0.2976	0.1495
-0.2979	0.1511
-0.2982	0.1527
-0.2984	0.1544
-0.2989	0.1557
-0.2991	0.1574
-0.2994	0.1591
-0.2996	0.1608
-0.2999	0.1624
-0.3002	0.1638
-0.3005	0.1654
-0.3006	0.1672
-0.3008	0.1689
-0.3011	0.1705
-0.3023	0.1724
-0.3024	0.1741
-0.3026	0.1759
-0.3028	0.1776
-0.3040	0.1795
-0.3041	0.1812
-0.3042	0.1830
-0.3043	0.1847
-0.3046	0.1862
-0.3047	0.1879
-0.3057	0.1902
-0.3057	0.1920
-0.3060	0.1934
-0.3069	0.1957
-0.3070	0.1974
-0.3070	0.1992
-0.3081	0.2012
-0.3082	0.2030
-0.3082	0.2048
-0.3090	0.2072
-0.3092	0.2087
-0.3091	0.2105
-0.3100	0.2128
-0.3099	0.2146
-0.3099	0.2165
-0.3109	0.2185
