x	y
-0.3120	0.0001
-0.3130	0.0014
-0.3140	0.0027
-0.3140	0.0039
-0.3140	0.0052
-0.3139	0.0065
-0.3139	0.0078
-0.3139	0.0091
-0.3148	0.0104
-0.3148	0.0116
-0.3157	0.0127
-0.3157	0.0138
-0.3166	0.0152
-0.3166	0.0165
-0.3175	0.0178
-0.3174	0.0191
-0.3173	0.0204
-0.3173	0.0217
-0.3182	0.0230
-0.3181	0.0243
-0.3190	0.0253
-0.3189	0.0267
-0.3188	0.0280
-0.3187	0.0293
-0.3205	0.0308
-0.3214	0.0322
-0.3213	0.0334
-0.3211	0.0347
-0.3220	0.0358
-0.3219	0.0371
-0.3217	0.0384
-0.3225	0.0398
-0.3224	0.0412
-0.3232	0.0426
-0.3230	0.0439
-0.3229	0.0452
-0.3237	0.0466
-0.3235	0.0480
-0.3233	0.0493
-0.3241	0.0504
-0.3249	0.0519
-0.3257	0.0534
-0.3264	0.0549
-0.3262	0.0561
-0.3270	0.0576
-0.3267	0.0590
-0.3265	0.0603
-0.3273	0.0615
-0.3270	0.0628
-0.3268	0.0642
-0.3275	0.0657
-0.3282	0.0671
-0.3279	0.0685
-0.3276	0.0698
-0.3283	0.0714
-0.3301	0.0728
-0.3298	0.0741
-0.3304	0.0757
-0.3301	0.0771
-0.3308	0.0786
-0.3305	0.0799
-0.3311	0.0815
-0.3308	0.0829
-0.3315	0.0841
-0.3312	0.0854
-0.3318	0.0870
-0.3324	0.0887
-0.3320	0.0900
-0.3326	0.0915
-0.3323	0.0929
-0.3328	0.0946
-0.3345	0.0961
-0.3341	0.0975
-0.3346	0.0991
-0.3342	0.1005
-0.3348	0.1021
-0.3353	0.1038
-0.3359	0.1051
-0.3365	0.1068
-0.3370	0.1085
-0.3365	0.1099
-0.3370	0.1115
-0.3366	0.1129
-0.3371	0.1145
-0.3376	0.1159
-0.3381	0.1176
-0.3386	0.1193
-0.3391	0.1210
-0.3395	0.1227
-0.3400	0.1242
-0.3396	0.1255
-0.3400	0.1272
-0.3404	0.1289
-0.3408	0.1307
-0.3412	0.1324
-0.3416	0.1342
-0.3421	0.1356
-0.3415	0.1370
-0.3419	0.1388
-0.3432	0.1409
-0.3435	0.1427
-0.3440	0.1441
-0.3444	0.1459
-0.3447	0.1477
-0.3450	0.1495
-0.3453	0.1513
-0.3456	0.1531
-0.3460	0.1546
-0.3463	0.1564
-0.3466	0.1582
-0.3469	0.1600
-0.3471	0.1619
-0.3474	0.1637
-0.3487	0.1656
-0.3489	0.1674
-0.3491	0.1693
-0.3502	0.1716
-0.3506	0.1731
-0.3508	0.1750
-0.3510	0.1769
-0.3511	0.1788
-0.3513	0.1807
-0.3525	0.1826
-0.3526	0.1845
-0.3528	0.1864
-0.3529	0.1884
-0.3548	0.1912
-0.3550	0.1928
