x	y
-0.1980	0.0001
-0.1980	0.0009
-0.1980	0.0017
-0.1990	0.0023
-0.1990	0.0031
-0.1990	0.0039
-0.1989	0.0047
-0.1989	0.0055
-0.1989	0.0063
-0.1999	0.0070
-0.1999	0.0077
-0.1998	0.0085
-0.1998	0.0094
-0.1997	0.0102
-0.1997	0.0109
-0.1997	0.0118
-0.1996	0.0126
-0.1996	0.0133
-0.1995	0.0142
-0.2004	0.0151
-0.2004	0.0159
-0.2003	0.0166
-0.2002	0.0175
-0.2002	0.0183
-0.2001	0.0191
-0.2000	0.0199
-0.1999	0.0207
-0.2009	0.0214
-0.2008	0.0223
-0.2017	0.0232
-0.2016	0.0241
-0.2015	0.0249
-0.2014	0.0258
-0.2012	0.0266
-0.2011	0.0274
-0.2010	0.0282
-0.2009	0.0291
-0.2008	0.0299
-0.2017	0.0307
-0.2015	0.0316
-0.2014	0.0324
-0.2013	0.0332
-0.2022	0.0340
-0.2020	0.0349
-0.2028	0.0359
-0.2027	0.0368
-0.2025	0.0376
-0.2024	0.0384
-0.2022	0.0393
-0.2021	0.0401
-0.2029	0.0409
-0.2027	0.0418
-0.2026	0.0426
-0.2034	0.0437
-0.2032	0.0446
-0.2030	0.0454
-0.2038	0.0462
-0.2036	0.0471
-0.2034	0.0479
-0.2032	0.0488
-0.2040	0.0499
-0.2038	0.0507
-0.2036	0.0516
-0.2044	0.0525
-0.2042	0.0533
-0.2039	0.0541
-0.2047	0.0551
-0.2045	0.0559
-0.2043	0.0568
-0.2050	0.0579
-0.2058	0.0588
-0.2055	0.0597
-0.2053	0.0605
-0.2050	0.0614
-0.2048	0.0622
-0.2045	0.0631
-0.2052	0.0642
-0.2049	0.0651
-0.2046	0.0659
-0.2054	0.0669
-0.2060	0.0681
-0.2058	0.0690
-0.2055	0.0698
-0.2052	0.0706
-0.2049	0.0715
-0.2056	0.0725
-0.2062	0.0737
-0.2059	0.0745
-0.2056	0.0754
-0.2063	0.0764
-0.2069	0.0776
-0.2066	0.0784
-0.2063	0.0793
-0.2070	0.0803
-0.2066	0.0812
-0.2063	0.0820
-0.2059	0.0829
-0.2065	0.0842
-0.2072	0.0852
-0.2077	0.0864
-0.2084	0.0874
-0.2080	0.0883
-0.2077	0.0892
-0.2082	0.0905
-0.2078	0.0913
-0.2074	0.0922
-0.2081	0.0932
-0.2077	0.0942
-0.2069	0.0958
-0.2080	0.0982
-0.2095	0.0998
-0.2090	0.1006
-0.2095	0.1019
-0.2091	0.1028
-0.2087	0.1037
-0.2082	0.1045
-0.2087	0.1058
-0.2092	0.1070
-0.2097	0.1083
-0.2102	0.1094
-0.2107	0.1107
-0.2102	0.1117
-0.2097	0.1125
-0.2102	0.1137
-0.2098	0.1145
-0.2102	0.1159
-0.2106	0.1172
-0.2101	0.1181
-0.2106	0.1193
-0.2109	0.1207
-0.2114	0.1218
-0.2109	0.1227
-0.2112	0.1241
-0.2107	0.1250
-0.2112	0.1262
-0.2115	0.1276
-0.2110	0.1285
-0.2113	0.1299
-0.2107	0.1307
-0.2120	0.1325
-0.2124	0.1337
-0.2127	0.1351
-0.2122	0.1360
-0.2125	0.1374
-0.2118	0.1383
-0.2123	0.1395
-0.2133	0.1415
-0.2127	0.1424
-0.2131	0.1436
-0.2133	0.1451
-0.2137	0.1463
-0.2131	0.1472
-0.2133	0.1486
-0.2135	0.1501
-0.2138	0.1514
-0.2140	0.1528
-0.2134	0.1538
-0.2145	0.1556
-0.2147	0.1571
-0.2140	0.1580
-0.2142	0.1594
-0.2144	0.1608
-0.2154	0.1628
-0.2156	0.1641
-0.2150	0.1650
-0.2150	0.1666
-0.2151	0.1681
-0.2154	0.1694
-0.2155	0.1709
-0.2155	0.1724
-0.2157	0.1737
-0.2158	0.1752
-0.2159	0.1767
-0.2168	0.1787
-0.2169	0.1803
-0.2170	0.1816
-0.2171	0.1831
-0.2170	0.1847
-0.2172	0.1860
-0.2172	0.1876
-0.2179	0.1898
-0.2171	0.1907
-0.2180	0.1928
-0.2180	0.1943
-0.2181	0.1957
-0.2180	0.1973
-0.2186	0.1995
-0.2188	0.2009
-0.2186	0.2025
-0.2195	0.2045
-0.2193	0.2062
-0.2192	0.2078
-0.2191	0.2093
-0.2191	0.2108
-0.2197	0.2130
-0.2195	0.2146
-0.2202	0.2168
-0.2200	0.2184
-0.2198	0.2200
-0.2206	0.2221
-0.2203	0.2238
-0.2210	0.2259
-0.2207	0.2275
-0.2212	0.2299
-0.2211	0.2313
-0.2215	0.2337
-0.2213	0.2353
-0.2212	0.2368
-0.2216	0.2391
-0.2221	0.2413
-0.2218	0.2430
-0.2221	0.2454
-0.2227	0.2476
-0.2223	0.2492
-0.2226	0.2517
-0.2224	0.2532
-0.2228	0.2555
-0.2230	0.2580
-0.2236	0.2601
-0.2238	0.2626
-0.2243	0.2648
-0.2245	0.2672
-0.2247	0.2697
-0.2245	0.2711
-0.2247	0.2736
-0.2248	0.2760
-0.2252	0.2783
-0.2254	0.2807
-0.2257	0.2830
-0.2258	0.2855
-0.2260	0.2879
-0.2263	0.2902
-0.2270	0.2935
-0.2273	0.2957
-0.2273	0.2982
-0.2273	0.3008
-0.2282	0.3038
-0.2281	0.3064
-0.2281	0.3089
-0.2289	0.3120
-0.2288	0.3146
-0.2290	0.3169
-0.2295	0.3202
-0.2303	0.3234
-0.2301	0.3260
-0.2305	0.3294
-0.2312	0.3325
-0.2310	0.3351
-0.2317	0.3383
-0.2321	0.3416
-0.2323	0.3451
-0.2324	0.3474
-0.2327	0.3509
-0.2333	0.3541
-0.2335	0.3575
-0.2342	0.3618
-0.2347	0.3651
-0.2348	0.3685
-0.2353	0.3718
-0.2359	0.3761
-0.2359	0.3797
-0.2369	0.3838
-0.2369	0.3873
-0.2378	0.3914
-0.2378	0.3950
-0.2386	0.3991
-0.2390	0.4035
-0.2399	0.4077
-0.2397	0.4113
-0.2401	0.4156
-0.2413	0.4207
-0.2416	0.4251
-0.2422	0.4294
-0.2425	0.4338
0.1284	0.4083
0.1288	0.4040
0.1296	0.3995
0.1305	0.3950
0.1308	0.3907
0.1315	0.3862
0.1318	0.3819
0.1325	0.3774
0.1331	0.3730
0.1336	0.3696
0.1341	0.3651
0.1346	0.3618
0.1354	0.3583
0.1354	0.3540
0.1362	0.3505
0.1365	0.3471
0.1368	0.3427
0.1375	0.3392
0.1381	0.3368
0.1387	0.3333
0.1389	0.3300
0.1394	0.3265
0.1396	0.3232
0.1400	0.3197
0.1405	0.3173
0.1409	0.3138
0.1414	0.3114
0.1417	0.3080
0.1422	0.3056
0.1429	0.3030
0.1432	0.2996
0.1435	0.2972
0.1439	0.2948
0.1441	0.2913
0.1447	0.2888
0.1449	0.2864
0.1454	0.2839
0.1457	0.2815
0.1461	0.2791
0.1463	0.2767
0.1468	0.2742
0.1469	0.2718
0.1474	0.2693
0.1480	0.2678
0.1480	0.2655
0.1484	0.2630
0.1485	0.2607
0.1488	0.2582
0.1493	0.2567
0.1496	0.2543
0.1501	0.2528
0.1503	0.2503
0.1503	0.2480
0.1510	0.2464
0.1510	0.2441
0.1514	0.2426
0.1515	0.2402
0.1520	0.2387
0.1521	0.2363
0.1525	0.2348
0.1532	0.2332
0.1530	0.2309
0.1536	0.2293
0.1534	0.2270
0.1539	0.2255
0.1543	0.2240
0.1543	0.2216
0.1546	0.2202
0.1549	0.2187
0.1554	0.2171
0.1551	0.2149
0.1556	0.2133
0.1559	0.2118
0.1561	0.2104
0.1566	0.2088
0.1562	0.2066
0.1567	0.2050
0.1568	0.2036
0.1573	0.2020
0.1575	0.2006
0.1576	0.1992
0.1580	0.1976
0.1582	0.1962
0.1583	0.1948
0.1587	0.1932
0.1588	0.1918
0.1591	0.1902
0.1593	0.1888
0.1594	0.1874
0.1597	0.1858
0.1598	0.1844
0.1600	0.1829
0.1601	0.1815
0.1603	0.1799
0.1611	0.1793
0.1618	0.1786
0.1625	0.1780
0.1637	0.1782
0.1651	0.1783
0.1664	0.1785
0.1671	0.1778
0.1684	0.1779
0.1697	0.1781
0.1711	0.1782
0.1725	0.1782
0.1737	0.1784
0.1757	0.1792
0.1771	0.1793
0.1786	0.1792
0.1798	0.1794
0.1812	0.1794
0.1827	0.1793
0.1847	0.1802
0.1859	0.1803
0.1874	0.1803
0.1888	0.1802
0.1908	0.1810
0.1923	0.1809
0.1943	0.1817
0.1958	0.1816
0.1970	0.1817
0.1993	0.1822
0.2005	0.1823
0.2020	0.1821
0.2041	0.1829
0.2056	0.1827
0.2076	0.1834
0.2099	0.1839
0.2112	0.1839
0.2127	0.1837
0.2147	0.1843
0.2170	0.1847
0.2183	0.1847
0.2207	0.1851
0.2222	0.1848
0.2243	0.1854
0.2264	0.1859
0.2280	0.1857
0.2303	0.1860
0.2317	0.1858
0.2340	0.1861
0.2362	0.1866
0.2377	0.1863
0.2399	0.1868
0.2422	0.1870
0.2438	0.1866
0.2459	0.1871
0.2484	0.1872
0.2505	0.1876
0.2529	0.1878
0.2551	0.1882
0.2575	0.1883
0.2597	0.1886
0.2621	0.1887
0.2643	0.1891
0.2668	0.1891
0.2698	0.1900
0.2722	0.1901
0.2745	0.1903
0.2775	0.1912
0.2808	0.1917
0.2839	0.1925
0.2872	0.1930
0.2903	0.1938
0.2934	0.1945
0.2975	0.1954
0.3015	0.1968
0.3046	0.1974
0.3088	0.1983
0.3111	0.1984
0.3105	0.1957
0.3357	0.2044
0.3366	0.2029
0.4616	0.1896
0.4623	0.1877
0.4631	0.1858
0.4630	0.1834
0.4628	0.1812
0.4626	0.1789
0.4633	0.1770
0.4641	0.1751
0.4648	0.1732
0.4646	0.1709
0.4643	0.1686
0.4650	0.1667
0.4648	0.1645
0.4654	0.1626
0.4651	0.1603
0.4650	0.1576
0.4657	0.1557
0.4663	0.1538
0.4669	0.1519
0.4675	0.1499
0.4672	0.1478
0.4668	0.1455
0.4675	0.1435
0.4681	0.1416
0.4686	0.1397
0.4682	0.1375
0.4678	0.1353
0.4684	0.1334
0.4689	0.1315
0.4695	0.1295
0.4700	0.1276
0.4695	0.1254
0.4700	0.1235
0.4706	0.1216
0.4711	0.1195
0.4706	0.1173
0.4711	0.1154
0.4715	0.1135
0.4720	0.1116
0.4724	0.1096
0.4719	0.1075
0.4724	0.1055
0.4728	0.1036
