x	y
-0.3797	0.1954
-0.3740	0.1955
-0.3694	0.1956
-0.3637	0.1957
-0.3589	0.1961
-0.3535	0.1956
-0.3487	0.1960
-0.3439	0.1963
-0.3394	0.1962
-0.3346	0.1964
-0.3299	0.1965
-0.3254	0.1962
-0.3207	0.1963
-0.3161	0.1962
-0.3124	0.1964
-0.3077	0.1963
-0.3041	0.1963
-0.2995	0.1961
-0.2958	0.1963
-0.2922	0.1963
-0.2884	0.1965
-0.2847	0.1967
-0.2811	0.1965
-0.2774	0.1966
-0.2739	0.1964
-0.2702	0.1964
-0.2673	0.1970
-0.2638	0.1966
-0.2601	0.1965
-0.2574	0.1967
-0.2538	0.1966
-0.2509	0.1970
-0.2475	0.1965
-0.2446	0.1969
-0.2420	0.1969
-0.2392	0.1972
-0.2365	0.1973
-0.2337	0.1975
-0.2301	0.1971
-0.2276	0.1970
-0.2247	0.1972
-0.2222	0.1971
-0.2194	0.1972
-0.2168	0.1971
-0.2148	0.1978
-0.2123	0.1976
-0.2095	0.1976
-0.2070	0.1974
-0.2050	0.1980
-0.2025	0.1977
-0.1997	0.1976
-0.1980	0.1980
-0.1952	0.1979
-0.1926	0.1977
-0.1908	0.1981
-0.1881	0.1978
-0.1863	0.1982
-0.1846	0.1984
-0.1819	0.1982
-0.1801	0.1984
-0.1775	0.1981
-0.1758	0.1983
-0.1738	0.1987
-0.1714	0.1981
-0.1695	0.1985
-0.1677	0.1987
-0.1660	0.1988
-0.1641	0.1991
-0.1615	0.1986
-0.1598	0.1987
-0.1581	0.1988
-0.1562	0.1991
-0.1544	0.1991
-0.1527	0.1992
-0.1508	0.1994
-0.1492	0.1994
-0.1473	0.1995
-0.1456	0.1995
-0.1438	0.1996
-0.1433	0.2012
-0.1422	0.2019
-0.1417	0.2035
-0.1413	0.2050
-0.1416	0.2073
-0.1409	0.2089
-0.1411	0.2112
-0.1405	0.2128
-0.1406	0.2151
-0.1407	0.2174
-0.1406	0.2199
-0.1401	0.2214
-0.1400	0.2238
-0.1400	0.2262
-0.1400	0.2285
-0.1398	0.2310
-0.1398	0.2333
-0.1398	0.2357
-0.1394	0.2382
-0.1394	0.2405
-0.1393	0.2429
-0.1390	0.2454
-0.1393	0.2486
-0.1392	0.2510
-0.1388	0.2535
-0.1386	0.2559
-0.1389	0.2591
-0.1384	0.2616
-0.1381	0.2641
-0.1379	0.2664
-0.1373	0.2690
-0.1375	0.2722
-0.1369	0.2748
-0.1370	0.2781
-0.1366	0.2805
-0.1364	0.2839
-0.1359	0.2864
-0.1360	0.2897
-0.1356	0.2931
-0.1355	0.2965
-0.1355	0.2998
-0.1351	0.3033
-0.1349	0.3066
-0.1351	0.3109
-0.1349	0.3143
-0.1348	0.3187
-0.1348	0.3230
-0.1353	0.3282
-0.1358	0.3334
-0.1361	0.3387
-0.1368	0.3448
-0.1371	0.3501
-0.1320	0.3542
-0.1391	0.3803
-0.1371	0.3811
-0.0116	0.4989
-0.0061	0.4990
-0.0034	0.4990
-0.0007	0.4990
0.0075	0.4989
0.0129	0.4988
0.0156	0.4988
0.4451	-0.2120
0.4375	-0.2117
0.4298	-0.2115
0.4222	-0.2110
0.4157	-0.2106
0.4081	-0.2100
0.4005	-0.2095
0.3948	-0.2096
0.3884	-0.2089
0.3818	-0.2085
0.3752	-0.2080
0.3697	-0.2076
0.3640	-0.2075
0.3584	-0.2073
0.3519	-0.2065
0.3473	-0.2064
0.3417	-0.2059
0.3361	-0.2056
0.3314	-0.2056
0.3269	-0.2053
0.3214	-0.2046
0.3167	-0.2045
0.3123	-0.2040
0.3076	-0.2038
0.3030	-0.2035
0.2994	-0.2035
0.2948	-0.2031
0.2902	-0.2027
0.2865	-0.2028
0.2821	-0.2020
0.2784	-0.2020
0.2747	-0.2021
0.2704	-0.2011
0.2667	-0.2011
0.2639	-0.2015
0.2604	-0.2011
0.2567	-0.2009
0.2531	-0.2007
0.2497	-0.2001
0.2460	-0.1999
0.2425	-0.1995
0.2398	-0.1996
0.2363	-0.1991
0.2335	-0.1994
0.2309	-0.1993
0.2273	-0.1988
0.2247	-0.1987
0.2213	-0.1981
0.2185	-0.1982
0.2160	-0.1980
0.2132	-0.1981
0.2098	-0.1973
0.2072	-0.1971
0.2053	-0.1977
0.2028	-0.1974
0.2001	-0.1973
0.1974	-0.1972
0.1950	-0.1968
0.1923	-0.1966
0.1896	-0.1964
0.1879	-0.1967
0.1853	-0.1964
0.1828	-0.1959
0.1809	-0.1963
