x	y
-0.4705	0.1662
-0.0860	0.1850
0.0816	0.2374
0.1506	0.4378
0.1506	0.4378
0.0829	0.2380
0.0829	0.2380
0.1507	0.4325
0.1507	0.4325
0.0841	0.2386
0.0841	0.2386
0.1517	0.4300
0.1542	0.4249
0.0871	0.2386
0.0871	0.2386
0.1552	0.4224
0.1562	0.4199
0.0911	0.2424
0.0911	0.2424
0.1576	0.4172
0.3882	-0.3103
-0.3067	-0.3936
