x	y	r	phi
0.3590	-0.1326	0.3827	-0.3538
0.3567	-0.1351	0.3814	-0.3620
0.3553	-0.1372	0.3808	-0.3684
0.3539	-0.1396	0.3805	-0.3757
0.3525	-0.1417	0.3800	-0.3823
0.3512	-0.1442	0.3796	-0.3895
0.3497	-0.1461	0.3790	-0.3959
