x	y	r	phi
-0.9520	0.0044	0.9520	3.1370
-0.9439	0.0102	0.9440	3.1308
-0.9399	0.0150	0.9400	3.1256
-0.9318	0.0197	0.9320	3.1204
-0.9257	0.0244	0.9260	3.1152
-0.9235	0.0291	0.9240	3.1101
-0.9194	0.0340	0.9200	3.1046
-0.9152	0.0385	0.9160	3.0996
-0.9110	0.0427	0.9120	3.0947
-0.9067	0.0479	0.9080	3.0888
-0.9025	0.0524	0.9040	3.0836
-0.8962	0.0565	0.8980	3.0786
-0.8919	0.0609	0.8940	3.0734
-0.8876	0.0650	0.8900	3.0685
-0.8833	0.0692	0.8860	3.0634
-0.8790	0.0732	0.8820	3.0585
-0.8725	0.0780	0.8760	3.0524
-0.8701	0.0821	0.8740	3.0475
-0.8657	0.0862	0.8700	3.0424
-0.8613	0.0900	0.8660	3.0375
-0.8569	0.0940	0.8620	3.0323
-0.8524	0.0978	0.8580	3.0274
-0.8479	0.1015	0.8540	3.0224
-0.8454	0.1057	0.8520	3.0172
-0.8409	0.1093	0.8480	3.0124
-0.8363	0.1137	0.8440	3.0064
-0.8337	0.1178	0.8420	3.0012
-0.8292	0.1214	0.8380	2.9962
-0.8246	0.1251	0.8340	2.9911
-0.8220	0.1288	0.8320	2.9862
-0.8174	0.1322	0.8280	2.9813
-0.8127	0.1357	0.8240	2.9761
-0.8101	0.1394	0.8220	2.9712
-0.8074	0.1432	0.8200	2.9660
-0.8026	0.1474	0.8160	2.9600
-0.7999	0.1509	0.8140	2.9551
-0.7972	0.1544	0.8120	2.9502
-0.7944	0.1582	0.8100	2.9451
-0.7858	0.1605	0.8020	2.9401
-0.7791	0.1634	0.7960	2.9349
-0.7763	0.1668	0.7940	2.9300
-0.7733	0.1709	0.7920	2.9241
-0.7705	0.1745	0.7900	2.9189
-0.7696	0.1783	0.7900	2.9139
-0.7648	0.1812	0.7860	2.9090
-0.7619	0.1847	0.7840	2.9038
-0.7591	0.1879	0.7820	2.8989
-0.7542	0.1908	0.7780	2.8938
-0.7514	0.1940	0.7760	2.8889
-0.7484	0.1973	0.7740	2.8839
-0.7455	0.2006	0.7720	2.8787
-0.7426	0.2037	0.7700	2.8738
-0.7394	0.2076	0.7680	2.8679
-0.7345	0.2103	0.7640	2.8627
-0.7296	0.2129	0.7600	2.8577
-0.7266	0.2161	0.7580	2.8525
-0.7236	0.2190	0.7560	2.8476
-0.7206	0.2220	0.7540	2.8428
-0.7175	0.2251	0.7520	2.8376
-0.7164	0.2286	0.7520	2.8327
-0.7114	0.2311	0.7480	2.8275
-0.7083	0.2340	0.7460	2.8225
-0.7050	0.2376	0.7440	2.8166
-0.7020	0.2404	0.7420	2.8117
-0.6988	0.2433	0.7400	2.8065
-0.6957	0.2462	0.7380	2.8015
-0.6926	0.2491	0.7360	2.7964
-0.6895	0.2518	0.7340	2.7915
-0.6864	0.2545	0.7320	2.7866
-0.6832	0.2573	0.7300	2.7814
-0.6800	0.2599	0.7280	2.7765
-0.6768	0.2627	0.7260	2.7713
