x	y	r	phi
-0.4545	0.1195	0.4700	2.8845
-0.4531	0.1212	0.4690	2.8801
-0.4525	0.1232	0.4690	2.8757
-0.4510	0.1248	0.4680	2.8716
-0.4495	0.1265	0.4670	2.8673
-0.4490	0.1285	0.4670	2.8629
-0.4484	0.1304	0.4670	2.8586
-0.4479	0.1323	0.4670	2.8545
-0.4454	0.1336	0.4650	2.8501
-0.4448	0.1356	0.4650	2.8457
-0.4442	0.1375	0.4650	2.8414
-0.4427	0.1390	0.4640	2.8373
-0.4410	0.1411	0.4630	2.8318
-0.4404	0.1429	0.4630	2.8278
-0.4379	0.1442	0.4610	2.8234
-0.4372	0.1461	0.4610	2.8191
-0.4366	0.1479	0.4610	2.8150
-0.4369	0.1502	0.4620	2.8105
-0.4353	0.1517	0.4610	2.8062
-0.4337	0.1532	0.4600	2.8021
-0.4321	0.1547	0.4590	2.7978
-0.4306	0.1562	0.4580	2.7937
-0.4299	0.1581	0.4580	2.7893
-0.4292	0.1599	0.4580	2.7849
-0.4285	0.1617	0.4580	2.7808
-0.4259	0.1628	0.4560	2.7765
-0.4262	0.1650	0.4570	2.7721
-0.4246	0.1664	0.4560	2.7681
-0.4228	0.1682	0.4550	2.7629
-0.4220	0.1701	0.4550	2.7585
-0.4213	0.1719	0.4550	2.7542
-0.4206	0.1736	0.4550	2.7500
-0.4198	0.1755	0.4550	2.7456
-0.4182	0.1768	0.4540	2.7416
-0.4165	0.1782	0.4530	2.7372
-0.4157	0.1800	0.4530	2.7329
-0.4140	0.1813	0.4520	2.7288
-0.4132	0.1832	0.4520	2.7243
-0.4124	0.1850	0.4520	2.7200
-0.4117	0.1866	0.4520	2.7159
-0.4099	0.1880	0.4510	2.7116
-0.4092	0.1897	0.4510	2.7075
-0.4074	0.1910	0.4500	2.7032
-0.4066	0.1928	0.4500	2.6988
-0.4058	0.1945	0.4500	2.6946
-0.4041	0.1958	0.4490	2.6903
-0.4032	0.1976	0.4490	2.6859
-0.4024	0.1992	0.4490	2.6819
-0.4015	0.2010	0.4490	2.6775
-0.4007	0.2026	0.4490	2.6734
-0.3989	0.2039	0.4480	2.6690
-0.3980	0.2056	0.4480	2.6647
-0.3972	0.2073	0.4480	2.6606
-0.3962	0.2090	0.4480	2.6562
-0.3943	0.2106	0.4470	2.6510
-0.3945	0.2124	0.4480	2.6477
-0.3936	0.2141	0.4480	2.6434
-0.3916	0.2156	0.4470	2.6383
-0.3906	0.2173	0.4470	2.6338
-0.3897	0.2189	0.4470	2.6297
-0.3888	0.2206	0.4470	2.6254
-0.3878	0.2223	0.4470	2.6210
-0.3860	0.2234	0.4460	2.6170
-0.3850	0.2251	0.4460	2.6126
-0.3841	0.2266	0.4460	2.6085
-0.3831	0.2283	0.4460	2.6041
-0.3821	0.2300	0.4460	2.5998
-0.3812	0.2316	0.4460	2.5957
-0.3802	0.2332	0.4460	2.5913
-0.3800	0.2354	0.4470	2.5870
-0.3782	0.2364	0.4460	2.5828
-0.3763	0.2375	0.4450	2.5785
-0.3753	0.2391	0.4450	2.5744
-0.3751	0.2412	0.4460	2.5701
-0.3741	0.2429	0.4460	2.5657
-0.3731	0.2444	0.4460	2.5616
-0.3712	0.2455	0.4450	2.5572
-0.3709	0.2477	0.4460	2.5528
-0.3699	0.2492	0.4460	2.5488
-0.3688	0.2508	0.4460	2.5444
-0.3678	0.2523	0.4460	2.5403
-0.3667	0.2539	0.4460	2.5360
-0.3647	0.2549	0.4450	2.5315
-0.3637	0.2564	0.4450	2.5275
-0.3634	0.2586	0.4460	2.5231
-0.3623	0.2602	0.4460	2.5188
-0.3620	0.2622	0.4470	2.5147
-0.3601	0.2632	0.4460	2.5104
-0.3590	0.2647	0.4460	2.5062
-0.3578	0.2663	0.4460	2.5018
-0.3566	0.2678	0.4460	2.4975
-0.3563	0.2699	0.4470	2.4934
-0.3552	0.2714	0.4470	2.4891
-0.3540	0.2730	0.4470	2.4847
-0.3529	0.2744	0.4470	2.4806
-0.3517	0.2760	0.4470	2.4762
-0.3505	0.2774	0.4470	2.4721
-0.3504	0.2792	0.4480	2.4688
-0.3492	0.2807	0.4480	2.4645
-0.3479	0.2822	0.4480	2.4601
-0.3468	0.2836	0.4480	2.4561
-0.3455	0.2851	0.4480	2.4517
-0.3443	0.2866	0.4480	2.4474
-0.3439	0.2887	0.4490	2.4432
-0.3426	0.2902	0.4490	2.4388
-0.3414	0.2916	0.4490	2.4348
-0.3402	0.2931	0.4490	2.4304
-0.3396	0.2952	0.4500	2.4261
-0.3384	0.2966	0.4500	2.4220
-0.3371	0.2981	0.4500	2.4176
-0.3359	0.2994	0.4500	2.4135
-0.3353	0.3016	0.4510	2.4091
-0.3349	0.3036	0.4520	2.4051
-0.3335	0.3051	0.4520	2.4007
-0.3322	0.3065	0.4520	2.3966
-0.3309	0.3079	0.4520	2.3922
-0.3297	0.3092	0.4520	2.3881
-0.3283	0.3107	0.4520	2.3838
-0.3278	0.3127	0.4530	2.3797
-0.3265	0.3141	0.4530	2.3756
-0.3258	0.3162	0.4540	2.3712
-0.3245	0.3175	0.4540	2.3671
-0.3231	0.3189	0.4540	2.3628
-0.3225	0.3209	0.4550	2.3587
-0.3211	0.3223	0.4550	2.3544
-0.3208	0.3241	0.4560	2.3510
-0.3195	0.3254	0.4560	2.3470
-0.3181	0.3267	0.4560	2.3429
-0.3174	0.3288	0.4570	2.3386
-0.3160	0.3301	0.4570	2.3344
-0.3146	0.3315	0.4570	2.3300
-0.3139	0.3335	0.4580	2.3260
-0.3131	0.3356	0.4590	2.3216
-0.3118	0.3369	0.4590	2.3176
-0.3103	0.3382	0.4590	2.3131
-0.3089	0.3395	0.4590	2.3090
-0.3089	0.3422	0.4610	2.3050
-0.3074	0.3436	0.4610	2.3006
-0.3066	0.3456	0.4620	2.2966
-0.3051	0.3469	0.4620	2.2922
-0.3043	0.3489	0.4630	2.2880
-0.3028	0.3502	0.4630	2.2837
-0.3023	0.3520	0.4640	2.2805
-0.3009	0.3532	0.4640	2.2763
-0.3001	0.3552	0.4650	2.2722
-0.2985	0.3565	0.4650	2.2679
-0.2977	0.3585	0.4660	2.2638
-0.2968	0.3606	0.4670	2.2595
-0.2953	0.3618	0.4670	2.2553
-0.2944	0.3638	0.4680	2.2510
-0.2935	0.3658	0.4690	2.2469
-0.2919	0.3671	0.4690	2.2425
-0.2910	0.3691	0.4700	2.2385
-0.2895	0.3703	0.4700	2.2343
-0.2879	0.3715	0.4700	2.2300
-0.2876	0.3743	0.4720	2.2259
-0.2859	0.3756	0.4720	2.2215
-0.2853	0.3773	0.4730	2.2182
-0.2844	0.3792	0.4740	2.2142
-0.2827	0.3805	0.4740	2.2098
-0.2817	0.3824	0.4750	2.2057
-0.2808	0.3844	0.4760	2.2016
-0.2791	0.3856	0.4760	2.1972
-0.2787	0.3884	0.4780	2.1932
-0.2770	0.3896	0.4780	2.1888
-0.2759	0.3915	0.4790	2.1847
-0.2748	0.3936	0.4800	2.1804
-0.2732	0.3947	0.4800	2.1762
-0.2720	0.3967	0.4810	2.1719
-0.2710	0.3986	0.4820	2.1678
-0.2692	0.3998	0.4820	2.1634
-0.2686	0.4014	0.4830	2.1604
-0.2674	0.4034	0.4840	2.1561
-0.2663	0.4054	0.4850	2.1520
-0.2650	0.4074	0.4860	2.1476
-0.2639	0.4093	0.4870	2.1435
-0.2627	0.4113	0.4880	2.1391
-0.2615	0.4132	0.4890	2.1351
-0.2604	0.4151	0.4900	2.1310
-0.2585	0.4162	0.4900	2.1266
-0.2574	0.4181	0.4910	2.1226
-0.2565	0.4198	0.4920	2.1193
-0.2552	0.4218	0.4930	2.1149
-0.2540	0.4237	0.4940	2.1108
-0.2526	0.4257	0.4950	2.1064
-0.2514	0.4276	0.4960	2.1023
-0.2502	0.4294	0.4970	2.0983
-0.2488	0.4314	0.4980	2.0939
-0.2475	0.4333	0.4990	2.0898
-0.2461	0.4352	0.5000	2.0854
-0.2448	0.4371	0.5010	2.0813
-0.2429	0.4382	0.5010	2.0770
-0.2425	0.4407	0.5030	2.0738
-0.2416	0.4435	0.5050	2.0696
-0.2402	0.4453	0.5060	2.0655
-0.2388	0.4472	0.5070	2.0612
-0.2379	0.4500	0.5090	2.0571
-0.2364	0.4519	0.5100	2.0528
-0.2345	0.4529	0.5100	2.0486
-0.2334	0.4557	0.5120	2.0442
-0.2316	0.4566	0.5120	2.0402
-0.2310	0.4592	0.5140	2.0369
-0.2291	0.4601	0.5140	2.0328
-0.2280	0.4629	0.5160	2.0284
-0.2270	0.4656	0.5180	2.0244
-0.2249	0.4666	0.5180	2.0200
-0.2238	0.4694	0.5200	2.0157
-0.2226	0.4722	0.5220	2.0112
-0.2219	0.4747	0.5240	2.0080
-0.2198	0.4757	0.5240	2.0037
-0.2185	0.4785	0.5260	1.9993
-0.2173	0.4812	0.5280	1.9949
-0.2152	0.4822	0.5280	1.9905
-0.2140	0.4849	0.5300	1.9864
-0.2127	0.4876	0.5320	1.9821
-0.2105	0.4886	0.5320	1.9777
-0.2092	0.4913	0.5340	1.9734
-0.2084	0.4938	0.5360	1.9701
-0.2070	0.4966	0.5380	1.9657
-0.2048	0.4975	0.5380	1.9614
-0.2034	0.5002	0.5400	1.9570
-0.2020	0.5030	0.5420	1.9527
-0.2005	0.5057	0.5440	1.9483
-0.1990	0.5084	0.5460	1.9439
-0.1981	0.5109	0.5480	1.9407
-0.1958	0.5118	0.5480	1.9363
-0.1943	0.5145	0.5500	1.9320
-0.1928	0.5172	0.5520	1.9275
-0.1912	0.5199	0.5540	1.9232
-0.1896	0.5227	0.5560	1.9188
-0.1881	0.5253	0.5580	1.9147
-0.1869	0.5279	0.5600	1.9111
-0.1853	0.5306	0.5620	1.9068
-0.1836	0.5333	0.5640	1.9024
-0.1821	0.5359	0.5660	1.8984
-0.1798	0.5367	0.5660	1.8940
-0.1781	0.5394	0.5680	1.8897
-0.1763	0.5420	0.5700	1.8853
-0.1752	0.5445	0.5720	1.8820
-0.1740	0.5491	0.5760	1.8776
-0.1722	0.5518	0.5780	1.8733
-0.1697	0.5525	0.5780	1.8689
-0.1679	0.5552	0.5800	1.8646
-0.1666	0.5597	0.5840	1.8601
-0.1654	0.5622	0.5860	1.8569
-0.1635	0.5648	0.5880	1.8526
-0.1616	0.5675	0.5900	1.8482
-0.1596	0.5701	0.5920	1.8438
-0.1577	0.5727	0.5940	1.8394
-0.1557	0.5753	0.5960	1.8351
-0.1537	0.5779	0.5980	1.8307
-0.1528	0.5823	0.6020	1.8275
-0.1508	0.5849	0.6040	1.8231
-0.1487	0.5875	0.6060	1.8187
-0.1467	0.5900	0.6080	1.8144
-0.1445	0.5926	0.6100	1.8100
-0.1425	0.5952	0.6120	1.8059
-0.1414	0.5996	0.6160	1.8023
-0.1392	0.6021	0.6180	1.7980
-0.1370	0.6047	0.6200	1.7936
-0.1354	0.6091	0.6240	1.7896
-0.1332	0.6117	0.6260	1.7852
-0.1309	0.6142	0.6280	1.7809
-0.1286	0.6167	0.6300	1.7764
-0.1274	0.6211	0.6340	1.7732
-0.1252	0.6236	0.6360	1.7689
-0.1232	0.6280	0.6400	1.7645
-0.1208	0.6305	0.6420	1.7601
-0.1184	0.6330	0.6440	1.7557
-0.1171	0.6373	0.6480	1.7525
