x	y	r	phi
0.3590	-0.1324	0.3826	-0.3534
0.3571	-0.1343	0.3815	-0.3597
0.3561	-0.1360	0.3812	-0.3649
0.3542	-0.1382	0.3803	-0.3721
0.3533	-0.1400	0.3801	-0.3774
0.3534	-0.1418	0.3808	-0.3817
0.3514	-0.1435	0.3796	-0.3878
0.3495	-0.1454	0.3785	-0.3942
