x	y	r	phi
-0.3588	0.1354	0.3835	2.7808
-0.3583	0.1376	0.3838	2.7749
-0.3569	0.1392	0.3831	2.7698
-0.3556	0.1407	0.3824	2.7648
-0.3550	0.1429	0.3827	2.7588
-0.3536	0.1445	0.3820	2.7536
-0.3533	0.1464	0.3824	2.7488
