x	y	r	phi
-0.9973	0.0378	0.9980	3.1037
-0.9951	0.0423	0.9960	3.0991
-0.9909	0.0465	0.9920	3.0947
-0.9867	0.0508	0.9880	3.0901
-0.9825	0.0552	0.9840	3.0855
-0.9781	0.0603	0.9800	3.0800
-0.9759	0.0645	0.9780	3.0756
-0.9736	0.0688	0.9760	3.0710
-0.9693	0.0728	0.9720	3.0666
-0.9649	0.0769	0.9680	3.0620
-0.9626	0.0812	0.9660	3.0574
-0.9582	0.0851	0.9620	3.0530
-0.9558	0.0893	0.9600	3.0484
-0.9534	0.0934	0.9580	3.0440
-0.9490	0.0973	0.9540	3.0394
-0.9446	0.1011	0.9500	3.0350
-0.9421	0.1052	0.9480	3.0304
-0.9397	0.1091	0.9460	3.0260
-0.9351	0.1137	0.9420	3.0206
-0.9326	0.1176	0.9400	3.0162
-0.9301	0.1213	0.9380	3.0119
-0.9256	0.1252	0.9340	3.0072
-0.9230	0.1289	0.9320	3.0029
-0.9185	0.1324	0.9280	2.9985
-0.9160	0.1360	0.9260	2.9941
-0.9133	0.1400	0.9240	2.9894
-0.9107	0.1437	0.9220	2.9851
-0.9081	0.1474	0.9200	2.9807
-0.9035	0.1509	0.9160	2.9761
-0.9008	0.1545	0.9140	2.9717
-0.8982	0.1581	0.9120	2.9674
-0.8954	0.1626	0.9100	2.9619
-0.8927	0.1662	0.9080	2.9575
-0.8899	0.1699	0.9060	2.9529
-0.8872	0.1734	0.9040	2.9486
-0.8845	0.1769	0.9020	2.9442
-0.8798	0.1799	0.8980	2.9399
-0.8770	0.1836	0.8960	2.9352
-0.8742	0.1870	0.8940	2.9309
-0.8714	0.1904	0.8920	2.9265
-0.8686	0.1940	0.8900	2.9218
-0.8658	0.1974	0.8880	2.9174
-0.8630	0.2007	0.8860	2.9131
-0.8601	0.2040	0.8840	2.9087
-0.8572	0.2075	0.8820	2.9041
-0.8544	0.2108	0.8800	2.8997
-0.8513	0.2149	0.8780	2.8943
-0.8484	0.2181	0.8760	2.8899
-0.8455	0.2213	0.8740	2.8856
-0.8425	0.2247	0.8720	2.8809
-0.8396	0.2279	0.8700	2.8766
-0.8367	0.2310	0.8680	2.8722
-0.8357	0.2346	0.8680	2.8679
-0.8327	0.2380	0.8660	2.8632
-0.8297	0.2410	0.8640	2.8589
-0.8267	0.2441	0.8620	2.8545
-0.8237	0.2474	0.8600	2.8498
-0.8206	0.2504	0.8580	2.8454
-0.8176	0.2533	0.8560	2.8411
-0.8165	0.2570	0.8560	2.8367
-0.8134	0.2601	0.8540	2.8321
-0.8104	0.2630	0.8520	2.8278
-0.8092	0.2666	0.8520	2.8234
-0.8061	0.2696	0.8500	2.8188
-0.8030	0.2726	0.8480	2.8144
-0.7996	0.2763	0.8460	2.8089
-0.7965	0.2791	0.8440	2.8046
-0.7934	0.2819	0.8420	2.8002
-0.7921	0.2856	0.8420	2.7956
-0.7890	0.2884	0.8400	2.7912
-0.7858	0.2911	0.8380	2.7869
-0.7827	0.2938	0.8360	2.7824
-0.7813	0.2974	0.8360	2.7778
-0.7781	0.3002	0.8340	2.7734
-0.7787	0.3042	0.8360	2.7691
-0.7791	0.3086	0.8380	2.7645
-0.7778	0.3120	0.8380	2.7601
-0.7727	0.3138	0.8340	2.7558
-0.7676	0.3157	0.8300	2.7514
-0.7625	0.3177	0.8260	2.7468
-0.7592	0.3203	0.8240	2.7424
-0.7560	0.3228	0.8220	2.7381
-0.7545	0.3263	0.8220	2.7334
-0.7530	0.3296	0.8220	2.7290
-0.7516	0.3329	0.8220	2.7246
-0.7461	0.3354	0.8180	2.7192
-0.7410	0.3369	0.8140	2.7149
-0.7395	0.3402	0.8140	2.7104
-0.7397	0.3444	0.8160	2.7058
-0.7383	0.3476	0.8160	2.7015
-0.7349	0.3500	0.8140	2.6971
-0.7315	0.3525	0.8120	2.6925
-0.7299	0.3557	0.8120	2.6881
-0.7284	0.3589	0.8120	2.6838
-0.7268	0.3621	0.8120	2.6794
-0.7233	0.3645	0.8100	2.6748
-0.7217	0.3677	0.8100	2.6704
-0.7201	0.3708	0.8100	2.6661
-0.7184	0.3742	0.8100	2.6614
-0.7150	0.3764	0.8080	2.6570
-0.7133	0.3795	0.8080	2.6526
-0.7099	0.3816	0.8060	2.6483
-0.7082	0.3849	0.8060	2.6437
-0.7047	0.3871	0.8040	2.6393
-0.7030	0.3901	0.8040	2.6350
-0.6994	0.3924	0.8020	2.6303
-0.6977	0.3954	0.8020	2.6260
-0.6960	0.3985	0.8020	2.6216
-0.6943	0.4015	0.8020	2.6173
-0.6906	0.4038	0.8000	2.6126
-0.6889	0.4067	0.8000	2.6082
-0.6870	0.4100	0.8000	2.6035
-0.6834	0.4121	0.7980	2.5989
-0.6815	0.4152	0.7980	2.5943
-0.2199	0.1601	0.2720	2.5125
-0.2192	0.1610	0.2720	2.5082
-0.2185	0.1620	0.2720	2.5035
-0.2177	0.1630	0.2720	2.4989
-0.2170	0.1640	0.2720	2.4943
-0.2162	0.1651	0.2720	2.4896
-0.2154	0.1660	0.2720	2.4850
-0.2147	0.1670	0.2720	2.4804
-0.2139	0.1680	0.2720	2.4757
-0.2131	0.1690	0.2720	2.4711
-0.2123	0.1700	0.2720	2.4664
-0.2115	0.1710	0.2720	2.4618
-0.2100	0.1713	0.2710	2.4571
-0.2092	0.1723	0.2710	2.4527
-0.2084	0.1732	0.2710	2.4481
-0.2084	0.1748	0.2720	2.4435
-0.2068	0.1752	0.2710	2.4388
-0.2060	0.1761	0.2710	2.4342
-0.2052	0.1770	0.2710	2.4296
-0.2051	0.1787	0.2720	2.4249
-0.2035	0.1789	0.2710	2.4203
-0.2027	0.1799	0.2710	2.4157
