x	y	r	phi
-0.8420	-0.0000	0.8420	-3.1416
-0.8360	0.0045	0.8360	3.1362
-0.8320	0.0090	0.8320	3.1308
-0.8259	0.0137	0.8260	3.1250
-0.8158	0.0186	0.8160	3.1188
-0.8137	0.0230	0.8140	3.1133
-0.8115	0.0274	0.8120	3.1078
-0.8074	0.0317	0.8080	3.1024
-0.8012	0.0360	0.8020	3.0966
-0.7970	0.0402	0.7980	3.0912
-0.7907	0.0449	0.7920	3.0849
-0.7825	0.0487	0.7840	3.0795
-0.7782	0.0527	0.7800	3.0740
-0.7719	0.0567	0.7740	3.0682
-0.7656	0.0613	0.7680	3.0617
-0.7632	0.0655	0.7660	3.0560
-0.7588	0.0693	0.7620	3.0505
-0.7564	0.0734	0.7600	3.0449
-0.7500	0.0771	0.7540	3.0391
-0.7456	0.0810	0.7500	3.0334
-0.7412	0.0846	0.7460	3.0279
-0.7386	0.0894	0.7440	3.0211
-0.7321	0.0929	0.7380	3.0154
-0.7276	0.0963	0.7340	3.0100
-0.7251	0.1003	0.7320	3.0042
-0.7206	0.1039	0.7280	2.9985
-0.7160	0.1074	0.7240	2.9927
-0.7113	0.1114	0.7200	2.9862
-0.7067	0.1149	0.7160	2.9804
-0.7041	0.1184	0.7140	2.9751
-0.6995	0.1217	0.7100	2.9693
-0.6968	0.1254	0.7080	2.9636
-0.6921	0.1287	0.7040	2.9578
-0.6874	0.1324	0.7000	2.9513
-0.6827	0.1356	0.6960	2.9455
-0.6799	0.1390	0.6940	2.9399
-0.6752	0.1419	0.6900	2.9344
-0.6725	0.1454	0.6880	2.9287
-0.6677	0.1484	0.6840	2.9229
-0.6648	0.1523	0.6820	2.9164
-0.6600	0.1552	0.6780	2.9106
-0.6572	0.1585	0.6760	2.9050
-0.6543	0.1616	0.6740	2.8995
-0.6495	0.1644	0.6700	2.8938
-0.6466	0.1676	0.6680	2.8880
-0.6437	0.1708	0.6660	2.8823
-0.6407	0.1745	0.6640	2.8757
-0.6377	0.1776	0.6620	2.8700
-0.6348	0.1807	0.6600	2.8643
-0.6319	0.1836	0.6580	2.8589
-0.6289	0.1866	0.6560	2.8531
-0.6259	0.1897	0.6540	2.8474
-0.6191	0.1914	0.6480	2.8417
-0.6140	0.1943	0.6440	2.8351
-0.6110	0.1972	0.6420	2.8294
-0.6060	0.1994	0.6380	2.8237
-0.6049	0.2027	0.6380	2.8182
-0.6019	0.2056	0.6360	2.8125
-0.5988	0.2083	0.6340	2.8068
-0.5957	0.2111	0.6320	2.8010
-0.5924	0.2143	0.6300	2.7945
-0.5912	0.2177	0.6300	2.7888
-0.5881	0.2202	0.6280	2.7833
-0.5831	0.2222	0.6240	2.7776
-0.5800	0.2248	0.6220	2.7718
-0.5787	0.2281	0.6220	2.7662
-0.5756	0.2305	0.6200	2.7607
-0.5705	0.2323	0.6160	2.7549
-0.5692	0.2356	0.6160	2.7492
-0.5658	0.2385	0.6140	2.7427
-0.5626	0.2410	0.6120	2.7369
-0.5594	0.2433	0.6100	2.7313
-0.5561	0.2457	0.6080	2.7255
-0.5548	0.2488	0.6080	2.7200
-0.5515	0.2511	0.6060	2.7143
-0.5483	0.2534	0.6040	2.7086
-0.5450	0.2557	0.6020	2.7029
-0.5436	0.2587	0.6020	2.6974
-0.5403	0.2609	0.6000	2.6917
-0.5368	0.2636	0.5980	2.6851
-0.5335	0.2658	0.5960	2.6794
-0.5301	0.2679	0.5940	2.6736
-0.5286	0.2709	0.5940	2.6680
-0.5253	0.2730	0.5920	2.6622
-0.5220	0.2750	0.5900	2.6568
-0.5204	0.2780	0.5900	2.6510
-0.5188	0.2809	0.5900	2.6453
-0.5155	0.2829	0.5880	2.6396
-0.5122	0.2848	0.5860	2.6341
-0.5105	0.2877	0.5860	2.6284
-0.5069	0.2900	0.5840	2.6219
-0.5035	0.2919	0.5820	2.6161
-0.5018	0.2948	0.5820	2.6105
-0.4984	0.2967	0.5800	2.6047
-0.4968	0.2994	0.5800	2.5992
