x	y	r	phi
0.2400	-0.1461	0.2810	-0.5467
0.2394	-0.1471	0.2810	-0.5509
0.2388	-0.1481	0.2810	-0.5552
0.2381	-0.1492	0.2810	-0.5597
0.2375	-0.1502	0.2810	-0.5640
0.2368	-0.1512	0.2810	-0.5682
0.2362	-0.1522	0.2810	-0.5725
0.2355	-0.1533	0.2810	-0.5770
0.2349	-0.1543	0.2810	-0.5811
0.2342	-0.1553	0.2810	-0.5855
0.2335	-0.1563	0.2810	-0.5899
0.2319	-0.1570	0.2800	-0.5951
0.2312	-0.1580	0.2800	-0.5995
0.2315	-0.1593	0.2810	-0.6027
0.2308	-0.1603	0.2810	-0.6069
0.2301	-0.1613	0.2810	-0.6113
0.2294	-0.1623	0.2810	-0.6157
0.2288	-0.1633	0.2811	-0.6198
0.2281	-0.1643	0.2811	-0.6242
0.2273	-0.1653	0.2811	-0.6286
0.2267	-0.1662	0.2811	-0.6327
0.2259	-0.1672	0.2811	-0.6371
0.2252	-0.1681	0.2811	-0.6413
0.2245	-0.1691	0.2811	-0.6456
0.2246	-0.1707	0.2821	-0.6497
0.2239	-0.1716	0.2821	-0.6541
0.2224	-0.1720	0.2811	-0.6583
0.2216	-0.1729	0.2811	-0.6626
0.2209	-0.1739	0.2811	-0.6670
0.2192	-0.1745	0.2801	-0.6723
0.2194	-0.1758	0.2811	-0.6755
0.2187	-0.1767	0.2811	-0.6797
0.2179	-0.1777	0.2811	-0.6840
0.2179	-0.1792	0.2822	-0.6882
0.2179	-0.1808	0.2832	-0.6926
0.2172	-0.1817	0.2832	-0.6966
0.2156	-0.1820	0.2822	-0.7011
0.2149	-0.1829	0.2822	-0.7051
0.2141	-0.1838	0.2822	-0.7096
0.2141	-0.1854	0.2832	-0.7137
0.2142	-0.1867	0.2842	-0.7170
0.2134	-0.1877	0.2842	-0.7213
0.2126	-0.1886	0.2842	-0.7255
0.2118	-0.1895	0.2842	-0.7298
0.2110	-0.1904	0.2842	-0.7339
0.2102	-0.1913	0.2842	-0.7384
0.2094	-0.1922	0.2842	-0.7424
0.2093	-0.1938	0.2852	-0.7469
0.2085	-0.1946	0.2852	-0.7509
0.2077	-0.1956	0.2853	-0.7553
0.2069	-0.1964	0.2853	-0.7595
0.2060	-0.1973	0.2853	-0.7638
0.2052	-0.1982	0.2853	-0.7680
0.2043	-0.1991	0.2853	-0.7723
0.2035	-0.1999	0.2853	-0.7765
0.2027	-0.2008	0.2853	-0.7808
0.2025	-0.2024	0.2863	-0.7852
