x	y	r	phi
-0.4265	0.1233	0.4440	2.8602
-0.4270	0.1254	0.4450	2.8559
-0.4255	0.1269	0.4440	2.8518
-0.4249	0.1288	0.4440	2.8474
-0.4244	0.1305	0.4440	2.8433
-0.4229	0.1319	0.4430	2.8392
-0.4214	0.1335	0.4420	2.8348
-0.4208	0.1352	0.4420	2.8308
-0.4193	0.1367	0.4410	2.8264
-0.4187	0.1384	0.4410	2.8223
-0.4181	0.1403	0.4410	2.8179
-0.4166	0.1417	0.4400	2.8138
-0.4149	0.1435	0.4390	2.8086
-0.4143	0.1453	0.4390	2.8043
-0.4127	0.1466	0.4380	2.8002
-0.4112	0.1480	0.4370	2.7962
-0.4096	0.1494	0.4360	2.7917
-0.4099	0.1515	0.4370	2.7876
-0.4083	0.1529	0.4360	2.7833
-0.4077	0.1546	0.4360	2.7792
-0.4070	0.1563	0.4360	2.7749
-0.4064	0.1580	0.4360	2.7708
-0.4048	0.1593	0.4350	2.7666
-0.4032	0.1607	0.4340	2.7623
-0.4025	0.1623	0.4340	2.7582
-0.4009	0.1637	0.4330	2.7539
-0.4002	0.1654	0.4330	2.7498
-0.3995	0.1671	0.4330	2.7454
-0.3988	0.1687	0.4330	2.7413
-0.3971	0.1701	0.4320	2.7369
-0.3953	0.1717	0.4310	2.7317
-0.3946	0.1733	0.4310	2.7277
-0.3939	0.1750	0.4310	2.7236
-0.3931	0.1767	0.4310	2.7192
-0.3924	0.1783	0.4310	2.7151
-0.3907	0.1796	0.4300	2.7107
-0.3900	0.1812	0.4300	2.7067
-0.3883	0.1825	0.4290	2.7023
-0.3875	0.1841	0.4290	2.6982
-0.3867	0.1857	0.4290	2.6939
-0.3859	0.1873	0.4290	2.6897
-0.3843	0.1884	0.4280	2.6857
-0.3835	0.1901	0.4280	2.6813
-0.3827	0.1917	0.4280	2.6772
-0.3809	0.1929	0.4270	2.6729
-0.3801	0.1945	0.4270	2.6687
-0.3793	0.1961	0.4270	2.6644
-0.3785	0.1977	0.4270	2.6603
-0.3777	0.1992	0.4270	2.6562
-0.3768	0.2009	0.4270	2.6519
-0.3751	0.2019	0.4260	2.6477
-0.3742	0.2035	0.4260	2.6434
-0.3734	0.2051	0.4260	2.6393
-0.3725	0.2067	0.4260	2.6350
-0.3716	0.2082	0.4260	2.6309
-0.3707	0.2099	0.4260	2.6265
-0.3690	0.2109	0.4250	2.6224
-0.3681	0.2124	0.4250	2.6183
-0.3672	0.2140	0.4250	2.6139
-0.3672	0.2160	0.4260	2.6099
-0.3662	0.2176	0.4260	2.6055
-0.3636	0.2180	0.4240	2.6014
-0.3627	0.2197	0.4240	2.5970
-0.3626	0.2217	0.4250	2.5929
-0.3617	0.2231	0.4250	2.5889
-0.3607	0.2247	0.4250	2.5845
-0.3598	0.2262	0.4250	2.5804
-0.3580	0.2272	0.4240	2.5760
-0.3560	0.2285	0.4230	2.5709
-0.3550	0.2300	0.4230	2.5667
-0.3551	0.2317	0.4240	2.5635
-0.3541	0.2332	0.4240	2.5592
-0.3531	0.2347	0.4240	2.5550
-0.3522	0.2361	0.4240	2.5509
-0.3520	0.2382	0.4250	2.5466
-0.3510	0.2397	0.4250	2.5425
-0.3499	0.2412	0.4250	2.5382
-0.3481	0.2420	0.4240	2.5340
-0.3471	0.2435	0.4240	2.5297
-0.3461	0.2450	0.4240	2.5256
-0.3451	0.2464	0.4240	2.5215
-0.3440	0.2479	0.4240	2.5172
-0.3438	0.2499	0.4250	2.5130
-0.3419	0.2508	0.4240	2.5087
-0.3409	0.2522	0.4240	2.5046
-0.3405	0.2543	0.4250	2.5002
-0.3395	0.2557	0.4250	2.4962
-0.3384	0.2571	0.4250	2.4918
-0.3373	0.2585	0.4250	2.4877
-0.3363	0.2599	0.4250	2.4836
-0.3351	0.2614	0.4250	2.4792
-0.3341	0.2627	0.4250	2.4752
-0.3337	0.2648	0.4260	2.4708
-0.3326	0.2662	0.4260	2.4666
-0.3314	0.2676	0.4260	2.4623
-0.3303	0.2690	0.4260	2.4582
-0.3293	0.2703	0.4260	2.4542
-0.3281	0.2718	0.4260	2.4498
-0.3277	0.2738	0.4270	2.4456
-0.3265	0.2752	0.4270	2.4413
-0.3254	0.2765	0.4270	2.4372
-0.3242	0.2779	0.4270	2.4329
-0.3230	0.2792	0.4270	2.4288
-0.3226	0.2813	0.4280	2.4245
-0.3214	0.2826	0.4280	2.4203
-0.3202	0.2839	0.4280	2.4162
-0.3190	0.2853	0.4280	2.4119
-0.3186	0.2873	0.4290	2.4078
-0.3173	0.2887	0.4290	2.4035
-0.3161	0.2900	0.4290	2.3993
-0.3149	0.2914	0.4290	2.3949
-0.3144	0.2933	0.4300	2.3909
-0.3125	0.2939	0.4290	2.3868
-0.3112	0.2953	0.4290	2.3825
-0.3107	0.2972	0.4300	2.3783
-0.3101	0.2993	0.4310	2.3739
-0.3089	0.3006	0.4310	2.3699
-0.3076	0.3019	0.4310	2.3655
-0.3064	0.3032	0.4310	2.3615
-0.3061	0.3049	0.4320	2.3581
-0.3055	0.3068	0.4330	2.3541
-0.3042	0.3082	0.4330	2.3497
-0.3029	0.3094	0.4330	2.3456
-0.3016	0.3107	0.4330	2.3412
-0.3010	0.3127	0.4340	2.3371
